DT_EOL|ID|TransactionID|CreateDate|ModifyDate|Deleted|No|Currency|Name|Market|SumInclVAT|SumExclVAT|ItemsCount|SumInclVATCm|SumVATOnly|SumVATOnlyCm|SumExclVATCm|Discount
DT_EOL|66b3ca77-b698-46f8-a74c-51c5f6cadb5a|1214618|10.4.2017 0:00:00|19.4.2017 15:46:10|0|111766099|CZK|VRATKA-CV-Opravný daňový doklad k fa 111746796|cz|1228,0000|1014,8200|2|1228,0000|213,1800|213,1800|1014,8200|0,0000
DT_EOL|07aee89f-2263-4b7c-8084-e467c36f46e1|1237581|10.4.2017 0:00:00|11.4.2017 9:43:42|0|121718912|EUR|VRATKA - CV Opravný daňový doklad k fa 121717465 placeno 10/4|sk|8363,6200|6969,6800|5|309,4200|1393,9400|51,5700|257,8500|0,0000
DT_EOL|20acc15e-bfa6-4dad-b8e9-5c031fb0f7ca|1231629|10.4.2017 0:00:00|19.4.2017 15:46:10|0|111765827|CZK|VRATKA - CV Opravný daňový doklad k fa 111756990|cz|2249,0000|1955,7300|1|2249,0000|293,2700|293,2700|1955,7300|0,0000
DT_EOL|bc5c5511-d194-44ea-97c2-d1cffebd177f|1239351|10.4.2017 0:00:00|19.4.2017 10:43:21|0|131729539|PLN|VRATKA - CV Opravný daňový doklad k fa 131727504  (placeno mBank 12.4.17)|pl|5582,7700|5166,3200|2|872,9900|416,4500|65,1200|807,8700|0,0000
DT_EOL|99017783-9f37-4896-b4dc-b5850a84b0b7|1236244|10.4.2017 0:00:00|10.4.2017 10:48:30|1|111765870|CZK|VRATKA-BD-Opravný daňový doklad k fa 111759246|cz|1053,0000|879,0700|9|1053,0000|173,9300|173,9300|879,0700|0,0000
DT_EOL|3f913221-578d-48bb-baed-a6e14fc21cd7|1236244|10.4.2017 0:00:00|27.4.2017 13:18:36|0|111765871|CZK|VRATKA-BD-Opravný daňový doklad k fa 111759246|cz|1053,0000|879,0700|9|1053,0000|173,9300|173,9300|879,0700|0,0000
DT_EOL|8397f514-61c1-4585-8b65-578ea59b5403|1233769|10.4.2017 0:00:00|27.4.2017 13:16:34|0|111765877|CZK|VRATKA-BD-Opravný daňový doklad k fa 111757626|cz|2342,0000|2105,1900|17|2342,0000|236,8100|236,8100|2105,1900|0,0000
DT_EOL|a214cdd9-fa34-4f35-956e-8927212b8826|1229207|10.4.2017 0:00:00|11.5.2017 13:30:18|0|121718906|EUR|VRATKA-BD-Opravný daňový doklad k fa 121715963|sk|1170,2400|974,8900|6|43,3100|195,3500|7,2300|36,0800|0,0000
DT_EOL|5cb3d008-712d-4b2c-95a8-80ffd8dabd49|1240660|10.4.2017 0:00:00|11.5.2017 13:30:19|0|121718908|EUR|VRATKA-BD-Opravný daňový doklad k fa 121717670|sk|1364,4700|1136,8800|8|50,4800|227,5900|8,4200|42,0600|0,0000
DT_EOL|4ba02eaf-0fe5-4f4c-b5ca-ca9d1fd13620|1231027|10.4.2017 0:00:00|19.4.2017 15:46:10|0|111766135|CZK|VRATKA-CV-Opravný daňový doklad k fa 111757394|cz|250,0000|206,6000|1|250,0000|43,4000|43,4000|206,6000|0,0000
DT_EOL|cc79e5d7-f503-4726-bfab-f9ae4fcbcc53|1240899|10.4.2017 0:00:00|19.4.2017 15:46:10|0|111766156|CZK|VRATKA-CV-Opravný daňový doklad k fa 111763236|cz|130,0000|107,4300|1|130,0000|22,5700|22,5700|107,4300|0,0000
DT_EOL|bbb31259-58ef-4fc3-9101-a4c47f069666|1241586|10.4.2017 0:00:00|27.4.2017 13:18:33|0|111766167|CZK|VRATKA-BD-Opravný daňový doklad k fa 111762258|cz|1339,0000|1215,2200|2|1339,0000|123,7800|123,7800|1215,2200|0,0000
DT_EOL|c8222078-00e5-4a70-8533-3accecb64214|1234970|10.4.2017 0:00:00|27.4.2017 13:15:48|0|111766172|CZK|VRATKA-BD-Opravný daňový doklad k fa 111758618|cz|1399,0000|1156,1300|3|1399,0000|242,8700|242,8700|1156,1300|0,0000
DT_EOL|75ba1cba-a5ef-45e7-bfc8-0b858f631461|1241053|10.4.2017 0:00:00|26.4.2017 14:34:07|0|111766191|CZK|VRATKA-Opravný daňový doklad k fa 111763573|cz|1566,0000|1294,1400|6|1566,0000|271,8600|271,8600|1294,1400|0,0000
DT_EOL|5f75eb54-bfe0-4700-8640-590a9bb4b169|1220047|10.4.2017 0:00:00|19.4.2017 15:46:10|0|111766207|CZK|VRATKA-CV-Opravný daňový doklad k fa 111749658|cz|499,0000|412,3700|1|499,0000|86,6300|86,6300|412,3700|0,0000
DT_EOL|a8bfade0-4c54-4bef-9063-0063f4d4f5b1|1244624|10.4.2017 0:00:00|27.4.2017 13:14:06|0|111766209|CZK|VRATKA-Opravný daňový doklad k fa 111764237|cz|2539,0000|2306,1400|5|2539,0000|232,8600|232,8600|2306,1400|0,0000
DT_EOL|3ce03412-be7d-4bd9-85e9-873460893cdb|1234970|10.4.2017 0:00:00|27.4.2017 13:18:01|0|111766212|CZK|VRATKA-Opravný daňový doklad k fa 111758627|cz|1619,0000|1406,8500|3|1619,0000|212,1500|212,1500|1406,8500|0,0000
DT_EOL|22e12f53-c188-4c5c-b4c2-4a51a3ee3d82|1235453|10.4.2017 0:00:00|27.4.2017 13:16:12|0|111766216|CZK|VRATKA-BD-Opravný daňový doklad k fa 111758833|cz|1420,0000|1173,4900|3|1420,0000|246,5100|246,5100|1173,4900|0,0000
DT_EOL|cd3e089d-2350-4230-9084-ca1d9ff0a6ce|1243533|10.4.2017 0:00:00|19.4.2017 15:46:10|0|111766238|CZK|VRATKA-BD-Opravný daňový doklad k fa 111763439|cz|1592,0000|1439,1800|6|1592,0000|152,8200|152,8200|1439,1800|0,0000
DT_EOL|8a1c7bd2-fcab-4ca4-8a35-993ea8ae80d1|1236639|11.4.2017 0:00:00|19.4.2017 10:43:21|0|131729908|PLN|VRATKA - CV Opravný daňový doklad k fa 131726853 (placeno mBank 12.4.17)|pl|2352,0100|1912,2000|2|369,0000|439,8100|69,0000|300,0000|0,0000
DT_EOL|1b0ff501-5497-44a6-aaf8-cf9557cfbb4e|1237519|11.4.2017 0:00:00|19.4.2017 10:43:21|0|131729840|PLN|VRATKA - CV Opravný daňový doklad k fa 131727860    (placeno mBank 12.4.17)|pl|308,5300|250,8300|1|48,2300|57,7000|9,0200|39,2100|0,0000
DT_EOL|c5580f0e-cf57-4a00-b74c-577a9d46c9f9|1223609|11.4.2017 0:00:00|19.4.2017 10:43:21|0|131729841|PLN|VRATKA - CV Opravný daňový doklad k fa 131723780   (placeno mBank 12.4.17)|pl|535,4000|435,3100|2|85,1600|100,0900|15,9200|69,2400|0,0000
DT_EOL|376089d5-d2b9-4b9e-91b6-a9a3390fa4e0|1215445|11.4.2017 0:00:00|19.4.2017 10:43:21|0|131729842|PLN|VRATKA - CV Opravný daňový doklad k fa 131721645  (placeno mBank 12.4.17)|pl|261,4400|212,5600|1|41,7700|48,8800|7,8100|33,9600|0,0000
DT_EOL|884f7e9f-2857-4766-b0ea-6735e7ef649a|1230005|11.4.2017 0:00:00|27.4.2017 13:17:03|0|111766710|CZK|VRATKA - BD Opravný daňový doklad k fa 111755652|cz|374,0000|309,0900|2|374,0000|64,9100|64,9100|309,0900|0,0000
DT_EOL|795c680c-6045-4305-93b0-112160249688|1243795|11.4.2017 0:00:00|27.4.2017 13:14:32|0|111766712|CZK|VRATKA - BD Opravný daňový doklad k fa 111763768|cz|1095,0000|917,0200|9|1095,0000|177,9800|177,9800|917,0200|0,0000
DT_EOL|0d6e171c-7914-4c00-94dd-fcc9f718dc92|1234801|11.4.2017 0:00:00|27.4.2017 13:21:29|0|111766713|CZK|VRATKA - BD Opravný daňový doklad k fa 111758316|cz|558,0000|461,1300|2|558,0000|96,8700|96,8700|461,1300|0,0000
DT_EOL|895111e7-1b97-43f0-99f5-6792041165ab|1234628|11.4.2017 0:00:00|27.4.2017 13:17:12|0|111766715|CZK|VRATKA - BD Opravný daňový doklad k fa 111758395|cz|1294,0000|1173,0700|7|1294,0000|120,9300|120,9300|1173,0700|0,0000
DT_EOL|bd94033e-1ca7-4987-9dc1-0facea8917c3|1244973|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766741|CZK|VRATKA-CV-Opravný daňový doklad k fa 111764776|cz|485,0000|400,8000|1|485,0000|84,2000|84,2000|400,8000|0,0000
DT_EOL|5f11f5a5-a288-49ab-971f-0deb5224d9d2|647095|11.4.2017 0:00:00|3.5.2017 11:19:02|0|121719102|EUR|VRATKA-CV-Opravný daňový doklad k fa 121521692 placeno 18/4|sk|1769,8100|1474,7500|1|65,5000|295,0600|10,9200|54,5800|0,0000
DT_EOL|ca3acba4-8b05-4348-a400-d4580a3fb5db|1140960|11.4.2017 0:00:00|11.4.2017 13:40:16|0|111766924|CZK|VRATKA-CV-Opravný daňový doklad k fa 111713415|cz|150,0000|123,9600|1|150,0000|26,0400|26,0400|123,9600|0,0000
DT_EOL|1df80d6d-6f1c-4aa7-9f84-89c3d7ffebda|921700114|11.4.2017 0:00:00|11.5.2017 13:30:15|0|121719195|EUR|Opravný daňový doklad k fa 121718966|sk|127,3400|106,1200|1|4,8000|21,2200|0,8000|4,0000|0,0000
DT_EOL|a374126c-52c3-4766-a700-2a1e479b02aa|1238033|11.4.2017 0:00:00|11.4.2017 13:44:34|1|111766930|CZK|VRATKA - CV Opravný daňový doklad k fa 111761745|cz|739,0000|610,7100|1|739,0000|128,2900|128,2900|610,7100|0,0000
DT_EOL|3c3de198-d041-49eb-aed2-a643fb406e8a|1238033|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766934|CZK|VRATKA - CV Opravný daňový doklad k fa 111761745|cz|739,0000|610,7100|1|739,0000|128,2900|128,2900|610,7100|0,0000
DT_EOL|f5545680-3b8f-4463-ab39-bf24bf71f07f|1234939|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766956|CZK|VRATKA-CV-Opravný daňový doklad k fa 111758370|cz|150,0000|123,9800|1|150,0000|26,0200|26,0200|123,9800|0,0000
DT_EOL|52a022d2-9b0a-4386-b5db-bc420b496445|1223044|11.4.2017 0:00:00|11.4.2017 11:31:34|0|111766769|CZK|VRATKA-CV-Opravný daňový doklad k fa 111755767|cz|177,0000|146,2700|3|177,0000|30,7300|30,7300|146,2700|0,0000
DT_EOL|519f5e4c-33bd-4209-9779-c136c5f17eff|1243528|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766978|CZK|Opravný daňový doklad k fa 111763438 - 21% DPH - reklamace, vada|cz|95,0000|78,5100|1|95,0000|16,4900|16,4900|78,5100|0,0000
DT_EOL|bf6d8b59-8524-4e73-840a-13af8c04127f|1228670|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766798|CZK|VRATKA-CV-Opravný daňový doklad k fa 111755610|cz|147,0000|121,4800|1|147,0000|25,5200|25,5200|121,4800|0,0000
DT_EOL|0ebb8844-e692-4a9f-b0a3-a15a2277b9b1|1232685|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766802|CZK|VRATKA-CV-Opravný daňový doklad k fa 111758294|cz|129,0000|106,6100|1|129,0000|22,3900|22,3900|106,6100|0,0000
DT_EOL|4aa7ec5f-c24f-4290-874f-b17e8522a962|1236857|11.4.2017 0:00:00|19.4.2017 10:43:21|0|131729910|PLN|objednávka 1236857 - reklamace (špatný popis zboží) (placeno mBank 12.4.17)|pl|60,0600|48,8000|1|9,3900|11,2600|1,7600|7,6300|0,0000
DT_EOL|7f39e408-557f-4111-9091-e4d52c960b3d|1165583|11.4.2017 0:00:00|26.4.2017 14:34:07|0|111766821|CZK|VRATKA- CV- reklamace- Opravný daňový doklad k fa 111720544|cz|475,0000|392,5400|1|475,0000|82,4600|82,4600|392,5400|0,0000
DT_EOL|ca775cb8-7cea-4a5c-9846-b389aa808f25|1239502|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766824|CZK|VRATKA-CV-Opravný daňový doklad k fa 111761038|cz|269,0000|222,3000|1|269,0000|46,7000|46,7000|222,3000|0,0000
DT_EOL|20f4d05f-0506-4540-a51f-59ac2405de8f|1119725|11.4.2017 0:00:00|28.4.2017 16:54:43|0|131729911|PLN|VRATKA- CV- reklamace- Opravný daňový doklad k fa 131660959|pl|948,5900|771,2100|2|155,8900|177,3800|29,1500|126,7400|0,0000
DT_EOL|f8d5e554-ba7b-4a21-937d-98698e0534cd|1238212|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766851|CZK|VRATKA-CV-Opravný daňový doklad k fa 111761746|cz|629,0000|519,8100|1|629,0000|109,1900|109,1900|519,8100|0,0000
DT_EOL|a7d61171-7242-40bd-a0a3-5234ac95c9fd|1238685|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766878|CZK|VRATKA-CV-Opravný daňový doklad k fa 111760594|cz|2690,0000|2223,0200|1|2690,0000|466,9800|466,9800|2223,0200|0,0000
DT_EOL|fa74148e-0249-4abb-9480-b48b93ffcf21|1236323|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766894|CZK|VRATKA-CV-Opravný daňový doklad k fa 111760197|cz|1299,0000|1073,5000|2|1299,0000|225,5000|225,5000|1073,5000|0,0000
DT_EOL|9029b23f-40cf-4bf1-946a-7de29078e116|1243619|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111766985|CZK|Opravný daňový doklad k fa 111764526 - 15 % rozbité|cz|129,0000|112,1800|1|129,0000|16,8200|16,8200|112,1800|0,0000
DT_EOL|4f017286-d8b1-45a3-841e-acb942b97e9d|1244517|11.4.2017 0:00:00|11.4.2017 15:35:44|0|111767168|CZK|VRATKA-Opravný daňový doklad k fa 111764199|cz|1028,0000|871,9100|14|1028,0000|156,0900|156,0900|871,9100|0,0000
DT_EOL|694ff741-1128-4efe-808c-7a522b611509|1242496|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111767005|CZK|Opravný daňový doklad k fa 111763539 - 21 % DPH - reklamace|cz|219,0000|180,9800|1|219,0000|38,0200|38,0200|180,9800|0,0000
DT_EOL|5f48a852-08f2-4523-996a-8e11043c37c5|1077729|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111767007|CZK|VRATKA-CV- reklamace- Opravný daňový doklad k fa 1116188428|cz|1919,0000|1585,8600|1|1919,0000|333,1400|333,1400|1585,8600|0,0000
DT_EOL|837ecc27-e8f8-4fe1-8997-c7e9a6130498|1244025|11.4.2017 0:00:00|27.4.2017 13:19:43|0|111767086|CZK|VRATKA-BD-Opravný daňový doklad k fa 111763904|cz|1944,0000|1606,5200|3|1944,0000|337,4800|337,4800|1606,5200|0,0000
DT_EOL|f2c6d252-5edc-4cc6-b12a-5a998d721225|1243779|11.4.2017 0:00:00|27.4.2017 13:16:43|0|111767094|CZK|VRATKA-Opravný daňový doklad k fa 111764135|cz|10689,0000|9719,2500|5|10689,0000|969,7500|969,7500|9719,2500|0,0000
DT_EOL|14c41a0c-cabf-4c57-8f33-cf4dfd4ab504|1173528|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111767102|CZK|VRATKA- CV- reklamace- Opravný daňový doklad k fa 111722443|cz|1438,0000|1188,3700|3|1438,0000|249,6300|249,6300|1188,3700|0,0000
DT_EOL|9dcc79e8-60a7-48ab-9621-cb1aaa43f6f5|1236183|11.4.2017 0:00:00|27.4.2017 13:19:48|0|111767110|CZK|VRATKA-BD- Opravný daňový doklad k fa 111760127|cz|1069,0000|924,3000|11|1069,0000|144,7000|144,7000|924,3000|0,0000
DT_EOL|d96f850f-a0e9-48a9-bc5b-52fd1ae70d58|1244070|11.4.2017 0:00:00|11.4.2017 15:16:42|1|111767122|CZK|VRATKA-Opravný daňový doklad k fa 111764434|cz|1204,0000|994,9900|3|1204,0000|209,0100|209,0100|994,9900|0,0000
DT_EOL|4d697c7d-dbf1-428a-a156-b9c9b8051b98|1244070|11.4.2017 0:00:00|27.4.2017 13:19:11|0|111767131|CZK|VRATKA-Opravný daňový doklad k fa 111764434|cz|1204,0000|994,9900|3|1204,0000|209,0100|209,0100|994,9900|0,0000
DT_EOL|bd1971c9-e362-41e9-b0ad-611afbe1a11e|1236317|11.4.2017 0:00:00|27.4.2017 13:16:55|0|111767140|CZK|VRATKA-BD-Opravný daňový doklad k fa 111759302|cz|1185,0000|979,2800|8|1185,0000|205,7200|205,7200|979,2800|0,0000
DT_EOL|5f600b36-caba-4a76-aa93-e327c9cf2552|1243713|11.4.2017 0:00:00|27.4.2017 13:20:26|0|111767146|CZK|VRATKA-BD-Opravný daňový doklad k fa 111764201|cz|3564,0000|3179,5200|10|3564,0000|384,4800|384,4800|3179,5200|0,0000
DT_EOL|c1767514-05f9-4186-97d1-b9701d21c6b8|337955|11.4.2017 0:00:00|28.4.2017 20:25:50|0|111767150|CZK|VRATKA - CV Opravný daňový doklad k fa 111568826|cz|2640,0000|2181,6900|2|2640,0000|458,3100|458,3100|2181,6900|0,0000
DT_EOL|860ee7e5-2694-4785-a7df-0fa2b7f93063|1235008|11.4.2017 0:00:00|27.4.2017 13:14:25|0|111767156|CZK|VRATKA-BD-Opravný daňový doklad k fa 111758415|cz|4011,0000|3565,5700|8|4011,0000|445,4300|445,4300|3565,5700|0,0000
DT_EOL|3b10f8b9-b5a7-4946-8e06-95e19fea934f|830316|11.4.2017 0:00:00|19.4.2017 10:43:21|0|131729913|PLN|VRATKA - CV Opravný daňový doklad k fa 131610868   (placeno mBank 12.4.17)|pl|2620,2900|2130,2900|1|413,1000|490,0000|77,2500|335,8500|0,0000
DT_EOL|fc7cc8f6-ee87-46e9-9605-fd1da8a4d773|1244573|11.4.2017 0:00:00|27.4.2017 13:21:34|0|111767186|CZK|VRATKA-BD-Opravný daňový doklad k fa 111764223|cz|2659,0000|2415,2300|5|2659,0000|243,7700|243,7700|2415,2300|0,0000
DT_EOL|b6d32554-2c28-449b-bcfc-b9ae4e17934d|1243154|12.4.2017 0:00:00|11.5.2017 13:30:18|0|121719601|EUR|VRATKA-BD-Opravný daňový doklad k fa 121718218|sk|83,6200|69,5500|2|3,0900|14,0700|0,5200|2,5700|0,0000
DT_EOL|a51d755c-83b4-4430-8125-c1c4fc6f6f51|1220303|12.4.2017 0:00:00|27.4.2017 13:36:35|0|111768606|CZK|VRATKA-Ztracený balík-Opravný daňový doklad k fa 111749914|cz|3978,0000|3529,6800|2|3978,0000|448,3200|448,3200|3529,6800|0,0000
DT_EOL|8254853a-df8a-4249-97b2-34482c0aa60e|1088067|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111767196|CZK|VRATKA-CV-Opravný daňový doklad k fa 1116196970|cz|792,0000|654,5100|1|792,0000|137,4900|137,4900|654,5100|0,0000
DT_EOL|e48cc7c1-b946-44ed-ae56-8070b2de3c7f|1246383|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111767364|CZK|Opravný daňový doklad k fa 111765216|cz|86,0000|74,7900|1|86,0000|11,2100|11,2100|74,7900|0,0000
DT_EOL|020c153f-2f2d-4913-aa57-3c309b58c5d8|911700554|11.4.2017 0:00:00|27.4.2017 13:15:51|0|111767376|CZK|Opravný daňový doklad k fa 111766542|cz|255,0000|210,7300|1|255,0000|44,2700|44,2700|210,7300|0,0000
DT_EOL|2410ea69-c1a2-428a-98d9-205b06465289|1159871|11.4.2017 0:00:00|27.4.2017 13:15:13|0|111767419|CZK|Poškozený balík - Opravný daňový doklad k fa 111715039|cz|1277,0000|1055,3100|1|1277,0000|221,6900|221,6900|1055,3100|0,0000
DT_EOL|00934049-c0be-4af3-a548-cd686c49e8ce|1241343|12.4.2017 0:00:00|27.4.2017 13:19:57|0|111768148|CZK|VRATKA-BD-Opravný daňový doklad k fa 111762226|cz|339,0000|280,1500|2|339,0000|58,8500|58,8500|280,1500|0,0000
DT_EOL|9b6a7fa5-34c7-4964-9336-98ae23404eed|1061078|12.4.2017 0:00:00|28.4.2017 20:25:50|0|111768199|CZK|VRATKA-CV-Opravný daňový doklad k fa 1116180503|cz|629,0000|519,8100|1|629,0000|109,1900|109,1900|519,8100|0,0000
DT_EOL|04153781-2001-40a6-a55f-e580738e85e4|1218446|12.4.2017 0:00:00|19.4.2017 10:43:21|0|131730322|PLN|VRATKA - Opravný daňový doklad k fa 131728826  (placeno mBank 12.4.17)|pl|1727,5400|1599,5900|3|273,0000|127,9500|20,2200|252,7800|0,0000
DT_EOL|8033a506-90bf-485f-9b49-829d76d7f240|1242398|12.4.2017 0:00:00|28.4.2017 16:30:27|0|131730323|PLN|VRATKA - BD Opravný daňový doklad k fa 131728240|pl|2895,2100|2563,9300|12|455,5800|331,2800|52,1300|403,4500|0,0000
DT_EOL|10261c5b-b03f-4ddc-9693-9e213af801cb|1237731|12.4.2017 0:00:00|28.4.2017 20:25:50|0|111768282|CZK|VRATKA-CV-Opravný daňový doklad k fa 111760184|cz|2636,0000|2178,4000|2|2636,0000|457,6000|457,6000|2178,4000|0,0000
DT_EOL|9803802f-cbdc-4218-b941-b975f35950d2|1243463|12.4.2017 0:00:00|28.4.2017 16:58:05|0|131730324|PLN|VRATKA - Opravný daňový doklad k fa 131728482|pl|1493,8700|1382,7900|7|235,0700|111,0800|17,4800|217,5900|0,0000
DT_EOL|2173d52f-4657-48d7-b0d0-b7d732cddd97|1105327|12.4.2017 0:00:00|26.4.2017 14:34:07|0|111768400|CZK|VRATKA-Poškozeno-Opravný daňový doklad k fa 1116205559|cz|1199,0000|990,8500|1|1199,0000|208,1500|208,1500|990,8500|0,0000
DT_EOL|77d7201d-acb6-46b8-a4b8-3800e8e78275|851442|12.4.2017 0:00:00|9.5.2017 16:08:24|0|131730327|PLN|VRATKA- CV- reklamace- Opravný daňový doklad k fa 131614333 (placeno mBank 27.4.17|pl|6129,5800|4983,3800|1|971,1000|1146,2000|181,5900|789,5100|0,0000
DT_EOL|93de9b27-bb1a-45af-bd37-60d6e40f2ee5|1246930|11.4.2017 0:00:00|13.4.2017 7:15:49|0|111767451|CZK|Opravný daňový doklad k fa 111765588|cz|32,0000|27,8300|1|32,0000|4,1700|4,1700|27,8300|0,0000
DT_EOL|3ffc2025-41c6-4ca6-be70-3f4772fa7d30|1158917|11.4.2017 0:00:00|27.4.2017 13:15:56|0|111767458|CZK|Ztracený balík - Opravný daňový doklad k fa 111714803|cz|3133,0000|2607,2200|2|3133,0000|525,7800|525,7800|2607,2200|0,0000
DT_EOL|5aa236c6-0bc3-479d-8926-94db424cfdf1|1227577|12.4.2017 0:00:00|27.4.2017 13:18:09|0|111768114|CZK|VRATKA-Opravný daňový doklad k fa 111754110|cz|1193,0000|1018,2100|9|1193,0000|174,7900|174,7900|1018,2100|0,0000
DT_EOL|9863e2c2-c853-43d4-a075-ef2331028edd|1236206|12.4.2017 0:00:00|27.4.2017 13:21:01|0|111768127|CZK|VRATKA-BD-Opravný daňový doklad k fa 111759146|cz|1793,0000|1483,5200|18|1793,0000|309,4800|309,4800|1483,5200|0,0000
DT_EOL|52ac9ed5-f7cf-40eb-bc29-5cadda1821ba|1153491|12.4.2017 0:00:00|11.5.2017 13:30:18|0|121719604|EUR|Ztracený balík - Opravný daňový doklad k fa 121703219|sk|723,6000|603,0900|1|26,7800|120,5100|4,4600|22,3200|0,0000
DT_EOL|486863b3-7bc0-4d6c-a301-8e162208cf3c|1235706|12.4.2017 0:00:00|9.5.2017 16:08:25|0|131730329|PLN|VRATKA - CV Opravný daňový doklad k fa 131726780 (placeno mBank 27.4.17)|pl|4811,7300|3911,9800|1|754,9000|899,7500|141,1600|613,7400|0,0000
DT_EOL|d7afd87a-cb42-4898-9de2-0ee00422e459|1238610|12.4.2017 0:00:00|26.4.2017 14:34:07|0|111768535|CZK|VRATKA-CV-Opravný daňový doklad k fa 111760558|cz|635,0000|524,7500|1|635,0000|110,2500|110,2500|524,7500|0,0000
DT_EOL|5a1773df-5067-4dfd-ac44-12dbda0a2cbb|724726|12.4.2017 0:00:00|26.4.2017 14:34:07|0|111768546|CZK|VRATKA-CV- reklamace- Opravný daňový doklad k fa 1115138672|cz|1614,0000|1333,8000|1|1614,0000|280,2000|280,2000|1333,8000|0,0000
DT_EOL|970d7103-2d7d-4601-a4ac-966db77d18ef|911700547|12.4.2017 0:00:00|27.4.2017 13:18:11|0|111768547|CZK|Opravný daňový doklad k fa 111764895|cz|282,0000|233,0400|1|282,0000|48,9600|48,9600|233,0400|0,0000
DT_EOL|f1520a05-c823-4547-9b5f-255cbea00a36|902785|12.4.2017 0:00:00|26.4.2017 14:34:07|0|111768554|CZK|VRATKA-CV-Opravný daňový doklad k fa 111692484|cz|2749,0000|2271,7700|1|2749,0000|477,2300|477,2300|2271,7700|0,0000
DT_EOL|7d1e6fbf-3336-4dbf-a56b-a1254e3e83ab|1206952|12.4.2017 0:00:00|27.4.2017 13:30:28|0|111768590|CZK|VRATKA-Ztraceno-Opravný daňový doklad k fa 111742242|cz|4370,0000|3734,9300|2|4370,0000|635,0700|635,0700|3734,9300|0,0000
DT_EOL|e1ca2a19-e1fa-4341-b50d-d2c477bb6f02|1218473|12.4.2017 0:00:00|27.4.2017 13:20:14|0|111768619|CZK|VRATKA-Ztracený balík-Opravný daňový doklad k fa 111750858|cz|2341,0000|1957,1700|2|2341,0000|383,8300|383,8300|1957,1700|0,0000
DT_EOL|9c933ee9-2c6d-4ff1-bab1-91521fbdfc90|1232480|12.4.2017 0:00:00|9.5.2017 16:08:25|0|131730335|PLN|VRATKA - CV Opravný daňový doklad k fa 131725568 (placeno mBank 27.4.17)|pl|4739,6700|3853,3700|3|749,0000|886,3000|140,0600|608,9400|0,0000
DT_EOL|59c6cfcf-d856-4c84-854d-1fa0f1ce2f0b|1244287|12.4.2017 0:00:00|26.4.2017 14:34:07|0|111768621|CZK|Opravný daňový doklad k fa 111764050|cz|134,0000|116,5300|1|134,0000|17,4700|17,4700|116,5300|0,0000
DT_EOL|111ccde2-097b-4dbf-af3a-07ee57f267ca|1242651|12.4.2017 0:00:00|26.4.2017 14:34:07|0|111768627|CZK|Opravný daňový doklad k fa 111764387|cz|299,0000|271,8200|1|299,0000|27,1800|27,1800|271,8200|0,0000
DT_EOL|e587dced-bec0-48ce-b653-2458ecea8f76|1221576|12.4.2017 0:00:00|27.4.2017 13:38:07|0|111768629|CZK|VRATKA-Ztracený balík-Opravný daňový doklad k fa 111751338|cz|999,0000|825,5700|1|999,0000|173,4300|173,4300|825,5700|0,0000
DT_EOL|99981908-c076-40ab-a6b8-9653d93eefcd|1220715|12.4.2017 0:00:00|9.5.2017 16:08:24|0|131730336|PLN|VRATKA - Opravný daňový doklad k fa 131723099 (placeno mBank 27.4.17)|pl|9422,7100|8724,7100|1|1499,0000|698,0000|111,0400|1387,9600|0,0000
DT_EOL|6e8810fb-154e-4f9a-9b0b-fb6ae6c6cf75|1215435|12.4.2017 0:00:00|27.4.2017 13:38:58|0|111768630|CZK|VRATKA-Ztracený balík-Opravný daňový doklad k fa 111748398|cz|1194,0000|1038,3000|1|1194,0000|155,7000|155,7000|1038,3000|0,0000
DT_EOL|422a4b68-081d-444e-b6ed-84f57fa3b7b9|1246272|12.4.2017 0:00:00|3.5.2017 11:19:02|0|121719606|EUR|Opravný daňový doklad k fa 121718591 placeno 18/4|sk|74,6300|62,0600|1|2,7900|12,5700|0,4700|2,3200|0,0000
DT_EOL|5aa5cb9e-14cf-4e54-8e6c-0be1b2b486ef|1227159|12.4.2017 0:00:00|11.5.2017 13:30:19|0|121719607|EUR|VRATKA-Ztracený balík-Opravný daňový doklad k fa 121715902|sk|1733,3300|1444,4900|1|64,1500|288,8400|10,6900|53,4600|0,0000
