DT_EOL|ID|TransactionID|CreateDate|ModifyDate|Deleted|No|Currency|Name|Market|SumInclVAT|SumExclVAT|ItemsCount|SumInclVATCm|SumVATOnly|SumVATOnlyCm|SumExclVATCm|Discount
DT_EOL|74dee560-754b-48fb-8c18-42a3d3fc6db4|1231110|29.3.2017 0:00:00|28.4.2017 20:25:50|0|111758829|CZK|VRATKA-CV-Opravný daňový doklad k fa 111756281|cz|689,0000|569,3900|1|689,0000|119,6100|119,6100|569,3900|0,0000
DT_EOL|cc804cc9-1d48-4bc9-a106-b30002df995b|1216239|29.3.2017 0:00:00|7.4.2017 13:08:32|0|111758834|CZK|VRATKA-CV-Opravný daňový doklad k fa 111747310|cz|480,0000|396,6700|1|480,0000|83,3300|83,3300|396,6700|0,0000
DT_EOL|a3e83752-328b-4d4e-b23a-2a40e64d6f2b|1220325|29.3.2017 0:00:00|7.4.2017 13:08:32|0|111758842|CZK|VRATKA-CV-Opravný daňový doklad k fa 111750093|cz|269,0000|222,3000|1|269,0000|46,7000|46,7000|222,3000|0,0000
DT_EOL|d1458b3e-2427-4b92-9d8e-c5e23d69e6b3|911700438|29.3.2017 0:00:00|7.4.2017 13:08:32|0|111758843|CZK|VRATKA - CV Opravný daňový doklad k fa 111753619|cz|627,0000|570,0100|2|627,0000|56,9900|56,9900|570,0100|0,0000
DT_EOL|01342539-1848-47af-ac8e-b174bbf36de5|1214017|29.3.2017 0:00:00|7.4.2017 13:08:32|0|111758846|CZK|VRATKA-CV-Opravný daňový doklad k fa 111751066|cz|379,0000|313,2100|1|379,0000|65,7900|65,7900|313,2100|0,0000
DT_EOL|3d83a7d8-415c-49fb-908d-be361892b210|931700136|29.3.2017 0:00:00|11.5.2017 14:23:19|0|131726516|PLN|VRATKA - CV - Opravný daňový doklad k fa 131722962|pl|2745,5100|2232,1200|1|439,0000|513,3900|82,0900|356,9100|0,0000
DT_EOL|58982664-89d7-4ff0-b1f4-998a4adc67bd|1214280|29.3.2017 0:00:00|5.4.2017 10:12:42|0|131726577|PLN|VRATKA - CV Opravný daňový doklad k fa 131720947 (placeno mBank 30.3.17)|pl|1502,1000|1221,2000|4|239,9900|280,9000|44,8800|195,1100|0,0000
DT_EOL|ffe8cc4d-feea-4099-b911-20d4eea3c1e7|1226334|29.3.2017 0:00:00|5.4.2017 10:26:55|0|121716914|EUR|VRATKA-CV-Opravný daňový doklad k fa 121715470 placeno 30/3|sk|105,1100|87,5500|1|3,8900|17,5600|0,6500|3,2400|0,0000
DT_EOL|52a522da-3a60-48c1-8cac-6e9f763362a7|1148058|30.3.2017 0:00:00|5.4.2017 10:26:55|0|121717004|EUR|VRATKA-CV-Opravný daňový doklad k fa 121702724 placeno 30/3|sk|5187,8400|4323,2000|1|192,0000|864,6400|32,0000|160,0000|0,0000
DT_EOL|77dd06ed-8cde-4e15-82af-39257d8b4649|1105476|30.3.2017 0:00:00|3.4.2017 9:56:46|0|111759343|CZK|Ztracený balík - Opravný daňový doklad k fa 1116204770|cz|1078,0000|890,8600|1|1078,0000|187,1400|187,1400|890,8600|0,0000
DT_EOL|281cac29-9ece-4494-a660-a98d3b988fc7|1231253|30.3.2017 0:00:00|19.4.2017 10:43:21|0|131726765|PLN|Reklamamce  - Opravný daňový doklad k fa 131725296 (placeno mBank 12.4.17)|pl|69,4800|64,3500|1|10,9800|5,1300|0,8100|10,1700|0,0000
DT_EOL|7cd03696-4bec-48ab-bbd7-8b0abbc36896|1108434|30.3.2017 0:00:00|3.4.2017 9:56:52|0|111759385|CZK|Chybný import kreditu - Opravný daňový doklad k fa 1116206498|cz|69,0000|69,0000|1|69,0000|0,0000|0,0000|69,0000|0,0000
DT_EOL|9196e436-704d-48f6-b7e4-984941d8d17c|1229424|30.3.2017 0:00:00|28.4.2017 16:42:20|0|111759389|CZK|VRATKA-CV-Opravný daňový doklad k fa 111755324|cz|2872,0000|2373,4200|1|2872,0000|498,5800|498,5800|2373,4200|0,0000
DT_EOL|88c6562a-6cbd-4027-8233-982b3d090eb1|1228555|30.3.2017 0:00:00|19.4.2017 10:43:21|0|131726812|PLN|Reklamace - Opravný daňový doklad k fa 131724697  (placeno mBank 12.4.17)|pl|105,2300|85,5800|1|16,6000|19,6500|3,1000|13,5000|0,0000
DT_EOL|668ea9ad-b2f4-45e7-9aed-25da0ac43a8b|1113598|30.3.2017 0:00:00|3.4.2017 9:56:43|0|111759398|CZK|Chybný import kreditu - Opravný daňový doklad k fa 1116209947|cz|80,0000|80,0000|1|80,0000|0,0000|0,0000|80,0000|0,0000
DT_EOL|f6c0beca-4a4c-49a1-8ef0-a599abe2bc6a|1225289|30.3.2017 0:00:00|5.4.2017 10:26:55|0|121717055|EUR|VRATKA-CV-Opravný daňový doklad k fa 121715661 placeno 30/3|sk|1526,6300|1272,1000|6|56,5000|254,5300|9,4200|47,0800|0,0000
DT_EOL|ef5a3313-8ba0-4800-8a5e-3da76fced92b|1226049|30.3.2017 0:00:00|12.4.2017 15:53:51|0|111759429|CZK|VRATKA - CV Opravný daňový doklad k fa 111754077|cz|463,0000|382,6300|2|463,0000|80,3700|80,3700|382,6300|0,0000
DT_EOL|d40f290f-1b15-4aba-82e8-3793762330ec|1230600|30.3.2017 0:00:00|12.4.2017 15:53:51|0|111759445|CZK|VRATKA - CV Opravný daňový doklad k fa 111756176|cz|329,0000|271,8900|1|329,0000|57,1100|57,1100|271,8900|0,0000
DT_EOL|b302bc79-6859-458a-abd4-4cea52dcad78|1222203|30.3.2017 0:00:00|5.4.2017 10:26:55|0|121717056|EUR|VRATKA-CV-Opravný daňový doklad k fa 121714639 placeno 30/3|sk|3267,8000|2723,0800|2|120,9400|544,7200|20,1600|100,7800|0,0000
DT_EOL|909d0d28-87de-4187-aad5-696c9e2991c1|1233359|30.3.2017 0:00:00|3.4.2017 9:56:48|0|111759470|CZK|VRATKA-Opravný daňový doklad k fa 111757874|cz|25,0000|20,6600|3|25,0000|4,3400|4,3400|20,6600|0,0000
DT_EOL|84ab35af-2977-42ba-985f-4609117d1ab5|1221899|30.3.2017 0:00:00|3.4.2017 9:56:47|0|111759471|CZK|VRATKA-BD-Opravný daňový doklad k fa 111750889|cz|134,0000|110,7300|2|134,0000|23,2700|23,2700|110,7300|0,0000
DT_EOL|6d7d70c4-e8cb-4507-9f2d-8162c3246f5a|1228799|30.3.2017 0:00:00|19.4.2017 10:43:21|0|131726819|PLN|VRATKA - CV Opravný daňový doklad k fa 131724608 (placeno mBank 12.4.17)|pl|1450,8700|1329,8000|2|228,8800|121,0700|19,1000|209,7800|0,0000
DT_EOL|95607b59-638d-4a9f-80b8-aa8127546512|1233359|30.3.2017 0:00:00|3.4.2017 9:56:54|0|111759474|CZK|VRATKA-BD-Opravný daňový doklad k fa 111757879|cz|3557,0000|3093,1700|7|3557,0000|463,8300|463,8300|3093,1700|0,0000
DT_EOL|12af36a0-1b8c-48af-b447-b8c23e6b3314|1213823|30.3.2017 0:00:00|3.4.2017 9:56:58|0|111759495|CZK|VRATKA-BD-Opravný daňový doklad k fa 111746120|cz|3491,0000|2904,5300|9|3491,0000|586,4700|586,4700|2904,5300|0,0000
DT_EOL|1202808c-c115-4108-bb1b-9072539669fb|1221666|30.3.2017 0:00:00|3.4.2017 9:56:53|0|111759497|CZK|VRATKA-BD-Opravný daňový doklad k fa 111751097|cz|259,0000|214,0300|4|259,0000|44,9700|44,9700|214,0300|0,0000
DT_EOL|c12bb03e-fbfc-4460-9c8b-86f6128aa482|1221871|30.3.2017 0:00:00|3.4.2017 9:56:52|0|111759499|CZK|VRATKA-BD-Opravný daňový doklad k fa 111751110|cz|198,0000|163,6300|4|198,0000|34,3700|34,3700|163,6300|0,0000
DT_EOL|c4532206-9759-44d5-8006-e3aa092d3740|1228636|30.3.2017 0:00:00|3.4.2017 9:57:05|0|111759500|CZK|VRATKA-Opravný daňový doklad k fa 111754809|cz|1242,0000|1026,4800|4|1242,0000|215,5200|215,5200|1026,4800|0,0000
DT_EOL|51cec8d3-2824-4f08-9fd2-dd59b8a1c216|1214420|30.3.2017 0:00:00|3.4.2017 9:57:02|0|111759503|CZK|VRATKA-BD-Opravný daňový doklad k fa 111746616|cz|1458,0000|1204,8900|4|1458,0000|253,1100|253,1100|1204,8900|0,0000
DT_EOL|dd2019b7-e813-4f53-aa4b-d2d15df078f1|1221908|30.3.2017 0:00:00|3.4.2017 9:57:00|0|111759509|CZK|VRATKA-BD-Opravný daňový doklad k fa 111750735|cz|442,0000|365,2700|5|442,0000|76,7300|76,7300|365,2700|0,0000
DT_EOL|35bb1eb6-71c5-4899-85c0-e7ef1e861df7|1221835|30.3.2017 0:00:00|3.4.2017 9:57:06|0|111759510|CZK|VRATKA-BD-Opravný daňový doklad k fa 111751106|cz|179,0000|147,9300|3|179,0000|31,0700|31,0700|147,9300|0,0000
DT_EOL|25022189-d9b6-4869-b52d-c812bd602f11|1227112|30.3.2017 0:00:00|19.4.2017 10:43:21|0|131726841|PLN|VRATKA - CV Opravný daňový doklad k fa 131724114  (placeno mBank 12.4.17)|pl|3823,7300|3535,5000|3|605,9800|288,2300|45,6800|560,3000|0,0000
DT_EOL|f992a5d4-4447-40dc-ae4a-e02446b7c9bb|1220801|30.3.2017 0:00:00|3.4.2017 9:57:03|0|111759511|CZK|VRATKA-BD-Opravný daňový doklad k fa 111750519|cz|239,0000|197,5100|3|239,0000|41,4900|41,4900|197,5100|0,0000
DT_EOL|067ffa89-aef8-4d13-ae11-1c8a5646001f|1220772|30.3.2017 0:00:00|3.4.2017 9:56:42|0|111759517|CZK|VRATKA-BD-Opravný daňový doklad k fa 111750518|cz|620,0000|512,3300|7|620,0000|107,6700|107,6700|512,3300|0,0000
DT_EOL|30c3c300-9e69-4bae-955b-d78456dd4b8d|1222002|30.3.2017 0:00:00|3.4.2017 9:57:01|0|111759519|CZK|VRATKA-BD-Opravný daňový doklad k fa 111751381|cz|1349,0000|1114,8300|6|1349,0000|234,1700|234,1700|1114,8300|0,0000
DT_EOL|a935ae25-d4cf-4f8b-b72d-adab7f63ba14|1212315|30.3.2017 0:00:00|3.4.2017 9:56:55|0|111759520|CZK|VRATKA-BD-Opravný daňový doklad k fa 111745183|cz|2293,0000|1998,6400|4|2293,0000|294,3600|294,3600|1998,6400|0,0000
DT_EOL|396af93a-0c95-45d2-b5e1-eeef363b4256|1214142|30.3.2017 0:00:00|11.4.2017 13:00:41|0|131726849|PLN|VRATKA - Opravný daňový doklad k fa 131720906|pl|2120,1700|1960,2600|3|338,7400|159,9100|25,5500|313,1900|0,0000
DT_EOL|babe20e8-43ef-40de-af4b-70e518a687a7|1234181|30.3.2017 0:00:00|12.4.2017 15:53:51|0|111759551|CZK|Opravný daňový doklad k fa 111758037|cz|81,0000|70,4400|1|81,0000|10,5600|10,5600|70,4400|0,0000
DT_EOL|939f4c44-5662-4efd-a9d1-c1ec2e8a20ed|1227839|30.3.2017 0:00:00|12.4.2017 15:53:51|0|111759563|CZK|Opravný daňový doklad k fa 111755797|cz|63,0000|54,8300|1|63,0000|8,1700|8,1700|54,8300|0,0000
DT_EOL|d8c45940-b6d1-43e4-a422-2c8ba6266c2b|1220028|30.3.2017 0:00:00|11.4.2017 13:00:42|0|121717091|EUR|VRATKA-CV-Opravný daňový doklad k fa 121714537 placeno 3/4|sk|3485,5800|2904,6500|1|129,0000|580,9300|21,5000|107,5000|0,0000
DT_EOL|152cdf12-73fe-4880-8733-f037a5717a8d|1038397|31.3.2017 0:00:00|19.4.2017 10:43:21|0|131727123|PLN|Reklamace - Opravný daňový doklad k fa 131643511    (placeno mBank 12.4.17)|pl|440,3800|358,0200|1|69,9900|82,3600|13,0900|56,9000|0,0000
DT_EOL|3ed5424a-841d-46ec-8cf4-44158be7b738|1227138|31.3.2017 0:00:00|11.5.2017 13:30:17|0|131727124|PLN|Nedodano zbozi - Opravný daňový doklad k fa 131724156|pl|68,0200|62,9700|1|10,7800|5,0500|0,8000|9,9800|0,0000
DT_EOL|da0973aa-4894-4050-816e-d196b1920760|1227230|31.3.2017 0:00:00|12.4.2017 15:53:51|0|111760119|CZK|VRATKA-CV-Opravný daňový doklad k fa 111754930|cz|679,0000|561,1300|1|679,0000|117,8700|117,8700|561,1300|0,0000
DT_EOL|fc22c641-e62e-433e-8c1c-a3f192387f76|1223580|31.3.2017 0:00:00|12.4.2017 15:53:51|0|111760138|CZK|VRATKA-CV-Opravný daňový doklad k fa 111752808|cz|251,0000|251,0000|1|251,0000|0,0000|0,0000|251,0000|0,0000
DT_EOL|246f7efd-757e-434c-9839-32f287acc176|1233964|31.3.2017 0:00:00|3.4.2017 9:56:44|0|111760140|CZK|VRATKA-CV-Opravný daňový doklad k fa 111757929|cz|232,0000|191,7200|2|232,0000|40,2800|40,2800|191,7200|0,0000
DT_EOL|2445a69d-262d-4018-b986-c325887b2b25|1206800|31.3.2017 0:00:00|19.4.2017 10:43:21|0|131727167|PLN|VRATKA - CV Opravný daňový doklad k fa 131720151 (placeno mBank 12.4.17)|pl|121,4300|121,4300|1|19,3600|0,0000|0,0000|19,3600|0,0000
DT_EOL|656791c0-ab53-43d7-acbe-04f83826ec33|1204202|31.3.2017 0:00:00|19.4.2017 10:43:21|0|131727168|PLN|VRATKA - CV Opravný daňový doklad k fa 131720791  (placeno mBank 12.4.17)|pl|462,9300|376,2700|5|73,8800|86,6600|13,8300|60,0500|0,0000
DT_EOL|d163591f-8ee6-4384-95ac-fbf7923e9e8c|1205272|31.3.2017 0:00:00|19.4.2017 10:43:21|0|131727169|PLN|VRATKA - CV Opravný daňový doklad k fa 131720150  (placeno mBank 12.4.17)|pl|75,8900|75,8900|1|12,1000|0,0000|0,0000|12,1000|0,0000
DT_EOL|0ecf82bb-3449-4f04-89ee-ad5c7dc3936c|1231263|31.3.2017 0:00:00|11.4.2017 13:00:42|0|121717235|EUR|VRATKA-Opravný daňový doklad k fa 121716312 placeno 3/4|sk|647,4000|539,5900|1|23,9600|107,8100|3,9900|19,9700|0,0000
DT_EOL|396b8abb-54b9-4836-b0fb-37077fbca0be|1221481|31.3.2017 0:00:00|19.6.2017 16:38:25|0|121717239|EUR|VRATKA - CV Opravný daňový doklad k fa 121715916 palceno 16/6|sk|255,0700|255,0700|3|9,4400|0,0000|0,0000|9,4400|0,0000
DT_EOL|58aa0147-04c6-4ae9-ba61-6c5acc6a3db0|1221444|31.3.2017 0:00:00|11.5.2017 13:30:18|0|111760160|EUR|VRATKA-CV-Opravný daňový doklad k fa 121714578|sk|328,5600|273,7100|5|12,1600|54,8500|2,0300|10,1300|0,0000
DT_EOL|d1ae5a2b-7e7b-403b-b528-b58051ee7e62|1220152|31.3.2017 0:00:00|3.4.2017 9:56:57|0|111760167|CZK|VRATKA - BD Opravný daňový doklad k fa 111752689|cz|2749,0000|2271,7700|3|2749,0000|477,2300|477,2300|2271,7700|0,0000
DT_EOL|cb9aee4f-5169-49e6-9eae-b242f499458d|911601829|31.3.2017 0:00:00|3.4.2017 9:56:56|0|111760169|CZK|CV - Opravný daňový doklad k fa 1116205576|cz|3184,0000|2730,0100|2|3184,0000|453,9900|453,9900|2730,0100|0,0000
DT_EOL|024fa756-1c29-4f46-a378-6f306d615f02|1233983|31.3.2017 0:00:00|3.4.2017 9:56:50|0|111760172|CZK|VRATKA-BD-Opravný daňový doklad k fa 111758170|cz|25,0000|20,6600|2|25,0000|4,3400|4,3400|20,6600|0,0000
DT_EOL|76a3de26-c7ca-403e-885b-fe759446592d|1223423|31.3.2017 0:00:00|3.4.2017 9:57:08|0|111760174|CZK|VRATKA - Opravný daňový doklad k fa 111751830|cz|251,0000|212,2900|3|251,0000|38,7100|38,7100|212,2900|0,0000
DT_EOL|b42b10c5-d252-415d-babf-34b4542410fd|1222470|31.3.2017 0:00:00|3.4.2017 9:56:45|0|111760175|CZK|VRATKA-BD-Opravný daňový doklad k fa 111751727|cz|1673,0000|1384,3100|10|1673,0000|288,6900|288,6900|1384,3100|0,0000
DT_EOL|d52be539-2456-4f71-9c41-e219175365b0|1226434|31.3.2017 0:00:00|3.4.2017 9:57:04|0|111760176|CZK|VRATKA-Opravný daňový doklad k fa 111753270|cz|702,0000|580,1900|9|702,0000|121,8100|121,8100|580,1900|0,0000
DT_EOL|54f850e3-268f-4cc7-891c-023b3cb95e37|1220926|31.3.2017 0:00:00|3.4.2017 9:56:41|0|111760185|CZK|VRATKA-BD-Opravný daňový doklad k fa 111750570|cz|224,0000|185,1100|3|224,0000|38,8900|38,8900|185,1100|0,0000
DT_EOL|80777ab9-36a2-4908-8c7f-78512b39234f|1198322|31.3.2017 0:00:00|19.4.2017 10:43:21|0|131727185|PLN|VRATKA - CV Opravný daňový doklad k fa 131719921  (placeno mBank 12.4.17)|pl|1655,0200|1345,5200|1|264,0000|309,5000|49,3700|214,6300|0,0000
DT_EOL|549c0045-7aa8-4f1b-acf7-6f54adb5644c|911601978|31.3.2017 0:00:00|5.4.2017 13:33:33|0|111760190|CZK|Ztracený balík - Opravný daňový doklad k fa 1116219862|cz|3468,0000|3015,7700|1|3468,0000|452,2300|452,2300|3015,7700|0,0000
DT_EOL|cfdeb3d4-3560-4293-a95f-9592080f1d23|1216003|31.3.2017 0:00:00|12.4.2017 15:53:51|0|111760209|CZK|VRATKA-CV-Opravný daňový doklad k fa 111748240|cz|70,0000|57,8500|1|70,0000|12,1500|12,1500|57,8500|0,0000
DT_EOL|f346c98c-4901-47cf-8d10-5210a5252545|1234427|31.3.2017 0:00:00|3.4.2017 9:56:48|0|111760210|CZK|Opravný daňový doklad k fa 111758193|cz|83,0000|72,1800|1|83,0000|10,8200|10,8200|72,1800|0,0000
DT_EOL|399dcaef-225e-40a8-8b1b-fa36841bcef3|1151764|31.3.2017 0:00:00|28.4.2017 20:25:50|0|111760217|CZK|VRATKA - CV Opravný daňový doklad k fa 111710016|cz|548,0000|452,8700|1|548,0000|95,1300|95,1300|452,8700|0,0000
DT_EOL|cf9c7936-15b9-483a-b9f0-6b349fe1d75f|1036357|31.3.2017 0:00:00|19.4.2017 10:43:21|0|131727213|PLN|Uznaná reklamace + poštovné - Opravný daňový doklad k fa 131643035   (placeno mBank 12.4.17)|pl|585,2200|475,7700|1|92,9800|109,4500|17,3900|75,5900|0,0000
DT_EOL|c1cd109c-7309-49d0-a428-75849b103bb8|1188237|3.4.2017 0:00:00|12.4.2017 15:53:51|0|111761069|CZK|Opravný daňový doklad k fa 111731769|cz|309,0000|255,3600|1|309,0000|53,6400|53,6400|255,3600|0,0000
DT_EOL|1fffb048-d609-40c5-8921-a8ba2c12b9c3|911429|3.4.2017 0:00:00|12.4.2017 15:53:51|0|111761090|CZK|VRATKA-CV-Opravný daňový doklad k fa 111698656|cz|3289,0000|2718,0300|1|3289,0000|570,9700|570,9700|2718,0300|0,0000
DT_EOL|c702c0f6-c132-4b95-af66-dedc4cb4a8b5|1230612|3.4.2017 0:00:00|12.4.2017 15:53:51|0|111761094|CZK|VRATKA - CV Opravný daňový doklad k fa 111758033|cz|198,0000|163,6300|1|198,0000|34,3700|34,3700|163,6300|0,0000
DT_EOL|e37140ad-5614-4e3c-9cd8-e9f1450bd22f|1225431|3.4.2017 0:00:00|12.4.2017 15:53:51|0|111761107|CZK|VRATKA - CV Opravný daňový doklad k fa 111753322|cz|131,0000|108,2600|1|131,0000|22,7400|22,7400|108,2600|0,0000
DT_EOL|3502a21c-2ac8-4ea2-ace8-155ef81c7c96|1223169|3.4.2017 0:00:00|12.4.2017 15:53:51|0|111761108|CZK|VRATKA-CV-Opravný daňový doklad k fa 111751700|cz|269,0000|222,3000|2|269,0000|46,7000|46,7000|222,3000|0,0000
DT_EOL|e1edd102-6f33-4bd9-9f4c-c9ef2cde71ac|1221461|3.4.2017 0:00:00|19.4.2017 10:43:21|0|131727585|PLN|VRATKA - CV Opravný daňový doklad k fa 131722775  (placeno mBank 12.4.17)|pl|1851,8100|1505,5300|1|296,1000|346,2800|55,3700|240,7300|0,0000
DT_EOL|4e7be47a-7d6b-4f56-95a0-80386e283777|1236110|3.4.2017 0:00:00|27.4.2017 13:17:44|0|111761122|CZK|VRATKA - BD Opravný daňový doklad k fa 111759071|cz|1693,0000|1399,0900|6|1693,0000|293,9100|293,9100|1399,0900|0,0000
DT_EOL|451ca368-c323-4326-952f-1f7d4cf664f8|1234095|3.4.2017 0:00:00|27.4.2017 13:15:04|0|111761123|CZK|VRATKA - BD Opravný daňový doklad k fa 111757998|cz|3662,0000|3026,2700|21|3662,0000|635,7300|635,7300|3026,2700|0,0000
DT_EOL|a6b7189d-7c4f-40e3-91c4-96040664b2ba|1196302|3.4.2017 0:00:00|19.4.2017 10:43:21|0|131727586|PLN|Chyba skladu - Opravný daňový doklad k fa 131715640 (placeno mBank 12.4.17)|pl|207,0500|168,3300|1|32,9900|38,7200|6,1700|26,8200|0,0000
DT_EOL|4cb68dcd-41ab-4170-b0da-2039d0ead5d1|1233057|3.4.2017 0:00:00|19.4.2017 15:46:10|0|111761130|CZK|VRATKA - Opravný daňový doklad k fa 111758593|cz|1099,0000|955,6900|3|1099,0000|143,3100|143,3100|955,6900|0,0000
DT_EOL|5bb2419e-c01a-4377-8f3f-0c78bf4a142e|1223472|3.4.2017 0:00:00|27.4.2017 13:14:15|0|111761140|CZK|VRATKA - BD Opravný daňový doklad k fa 111754868|cz|9581,0000|8094,7900|22|9581,0000|1486,2100|1486,2100|8094,7900|0,0000
DT_EOL|dde57b55-c4e5-43d7-9cb4-1fd5e3552e7b|1224871|3.4.2017 0:00:00|27.4.2017 13:15:10|0|111761141|CZK|VRATKA-BD-Opravný daňový doklad k fa 111752502|cz|309,0000|255,4300|5|309,0000|53,5700|53,5700|255,4300|0,0000
DT_EOL|03ccc988-0d32-403a-8a84-bb7c7ac6701d|1229768|3.4.2017 0:00:00|27.4.2017 13:19:16|0|111761144|CZK|VRATKA-BD-Opravný daňový doklad k fa 111755531|cz|1130,0000|933,8400|5|1130,0000|196,1600|196,1600|933,8400|0,0000
DT_EOL|a6a0960e-bba1-4153-b271-a8d747357340|1220739|3.4.2017 0:00:00|27.4.2017 13:18:42|0|111761145|CZK|VRATKA-BD-Opravný daňový doklad k fa 111751642|cz|965,0000|859,1100|17|965,0000|105,8900|105,8900|859,1100|0,0000
DT_EOL|be200c89-d274-44d5-8497-d025cfb76b46|1224008|3.4.2017 0:00:00|27.4.2017 13:20:04|0|111761146|CZK|VRATKA-BD-Opravný daňový doklad k fa 111752420|cz|584,0000|482,6200|2|584,0000|101,3800|101,3800|482,6200|0,0000
DT_EOL|75fb25fa-84d5-40fc-b7a0-63fe0a79be96|1232595|3.4.2017 0:00:00|6.6.2017 11:51:13|0|121717520|EUR|VRATKA-BD-Opravný daňový doklad k fa 121716446|sk|212,6500|177,2500|2|7,8700|35,4000|1,3100|6,5600|0,0000
DT_EOL|c3832689-8ea0-4cb2-917d-b810e26ff9f0|1227991|3.4.2017 0:00:00|6.6.2017 11:51:13|0|121717521|EUR|VRATKA-BD-Opravný daňový doklad k fa 121715605|sk|475,0100|395,8400|2|17,5800|79,1700|2,9300|14,6500|0,0000
DT_EOL|c162878e-e601-47ac-9500-93116e4c504d|1234868|3.4.2017 0:00:00|12.4.2017 15:53:51|0|111761147|CZK|Opravný daňový doklad k fa 111758344|cz|17,0000|14,8000|1|17,0000|2,2000|2,2000|14,8000|0,0000
DT_EOL|379ae867-ca45-47dd-b98f-c87db47f4396|1226631|3.4.2017 0:00:00|19.4.2017 11:03:57|0|121717530|EUR|VRATKA-CV-Opravný daňový doklad k fa 121716067 placeno 4/4|sk|267,5000|222,9200|1|9,9000|44,5800|1,6500|8,2500|0,0000
DT_EOL|e4444dec-c898-4cfb-9850-5c92bb917721|1218407|3.4.2017 0:00:00|2.5.2017 10:39:29|0|121717534|EUR|VRATKA - CV Opravný daňový doklad k fa 121714079 placeno 20/4|sk|2347,7700|1956,2500|4|86,8900|391,5200|14,4900|72,4000|0,0000
DT_EOL|db341bc5-aafd-47a3-b535-23753e603e64|1231454|3.4.2017 0:00:00|5.4.2017 10:06:44|0|111761230|CZK|VRATKA-CV-Opravný daňový doklad k fa 111756330|cz|269,0000|222,3000|1|269,0000|46,7000|46,7000|222,3000|0,0000
DT_EOL|07fe0d7a-63f3-4370-875b-7dcf7dfe8f15|1219192|3.4.2017 0:00:00|5.4.2017 10:06:44|0|111761250|CZK|VRATKA-CV-Opravný daňový doklad k fa 111751463|cz|509,0000|420,6400|1|509,0000|88,3600|88,3600|420,6400|0,0000
DT_EOL|af46a2f8-2a44-4609-bc8f-60eddc97f945|1232694|3.4.2017 0:00:00|5.4.2017 10:06:44|0|111761251|CZK|VRATKA - CV Opravný daňový doklad k fa 111757131|cz|268,0000|221,4800|1|268,0000|46,5200|46,5200|221,4800|0,0000
DT_EOL|ef38c6cd-f09a-4081-a123-1ddcc549191d|931600541|3.4.2017 0:00:00|28.4.2017 16:25:00|0|131727638|PLN|Opravný daňový doklad k fa 131662263|pl|823,1800|762,2300|1|134,6600|60,9500|9,9700|124,6900|0,0000
DT_EOL|e131a60f-5f1d-47e7-adc0-899cd9fbd1b5||3.4.2017 0:00:00|3.4.2017 13:51:57|1|131727643|PLN|Opravný daňový doklad k fa 131658710|pl|988,7100|876,7100|11|163,6400|112,0000|18,5400|145,1000|0,0000
DT_EOL|89debdb6-f680-4d0f-bfc0-c9b19ae3d6ee|1101501|3.4.2017 0:00:00|28.4.2017 16:35:08|0|131727644|PLN|Opravný daňový doklad k fa 131658710|pl|41,0300|41,0300|1|6,7900|0,0000|0,0000|6,7900|0,0000
DT_EOL|8113ed96-9cb1-4c4d-a3da-72c8a55d1742|1222572|3.4.2017 0:00:00|5.4.2017 10:06:44|0|111761302|CZK|VRATKA-CV-Opravný daňový doklad k fa 111751039|cz|1881,0000|1710,0200|4|1881,0000|170,9800|170,9800|1710,0200|0,0000
DT_EOL|0d7e1126-778a-4164-b95b-e139f9cfdfab|931600544|3.4.2017 0:00:00|28.4.2017 16:36:17|0|131727645|PLN|Opravný daňový doklad k fa 131662267|pl|229,2400|186,3900|1|37,5000|42,8500|7,0100|30,4900|0,0000
DT_EOL|b5e558b9-43d6-45d1-b706-d0cf7cf2790d|1222572|3.4.2017 0:00:00|3.4.2017 14:02:00|0|111761303|CZK|VRATKA-CV-Opravný daňový doklad k fa 111751039|cz|0,0000|0,0000|1|0,0000|0,0000|0,0000|0,0000|0,0000
DT_EOL|111364bc-b977-4e1e-81d0-90157223c5e2|1225936|3.4.2017 0:00:00|5.4.2017 10:06:44|0|111761311|CZK|VRATKA-CV-Opravný daňový doklad k fa 111753028|cz|499,0000|412,3700|2|499,0000|86,6300|86,6300|412,3700|0,0000
DT_EOL|4f7c105a-feaa-4e97-9f0f-8f8777f4b662|1235984|3.4.2017 0:00:00|5.4.2017 10:06:44|0|111761312|CZK|Opravný daňový doklad k fa 111759639|cz|69,0000|57,0200|1|69,0000|11,9800|11,9800|57,0200|0,0000
DT_EOL|788c1446-a419-44ab-9dab-49f49ea8c8e5|1228956|3.4.2017 0:00:00|5.4.2017 10:06:44|0|111761313|CZK|VRATKA-CV- Opravný daňový doklad k fa 111755941|cz|420,0000|347,0900|1|420,0000|72,9100|72,9100|347,0900|0,0000
DT_EOL|e5f68d34-b6b9-4454-8ce8-e98ce4f4897c|1232485|3.4.2017 0:00:00|3.5.2017 11:19:02|0|121717561|EUR|VRATKA - CV Opravný daňový doklad k fa 121716554 placeno 18/4|sk|8665,3100|7221,0900|5|320,7000|1444,2200|53,4500|267,2500|0,0000
DT_EOL|2bd13b79-7d68-44c1-8482-6a52bb75537a|931600550|3.4.2017 0:00:00|28.4.2017 16:29:20|0|111761321|PLN|Opravný daňový doklad k fa 131663599|pl|1354,3300|1254,0000|1|220,9700|100,3300|16,3700|204,6000|0,0000
